rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,HZ_bin,Temp_habitable_bin,H_index
8417,8891684,K05581.01,Kepler-1634 b,CONFIRMED,CANDIDATE,0.968,0,0,0,0,374.878133,0.007791,-0.007791,491.064,0.00929,-0.00929,0.626,0.311,-0.394,10.556,0.401,-0.401,914.6,48.1,-48.1,4.27,1.07,-1.18,282.0,,,1.49,1.15,-0.8,21.9,1.0,q1_q17_dr25_tce,5636.0,171.0,-171.0,4.218,0.214,-0.156,1.354,0.341,-0.375,294.0434,45.139778,14.508,1,1,1.0
8423,10586619,K07345.01,,CANDIDATE,CANDIDATE,0.902,0,0,0,0,377.501257,0.00877,-0.00877,278.8375,0.0164,-0.0164,0.033,0.426,-0.033,11.98,0.595,-0.595,541.4,46.0,-46.0,2.16,0.32,-0.1,242.0,,,0.81,0.31,-0.11,13.9,1.0,q1_q17_dr25_tce,5751.0,78.0,-78.0,4.508,0.021,-0.119,0.94,0.138,-0.043,285.6409,47.81105,15.044,1,1,1.0
8488,7902719,K05444.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,368.70839,0.01406,-0.01406,232.613,0.033,-0.033,0.5958,0.0739,-0.4523,6.08,1.0,-1.0,957.0,150.0,-150.0,2.87,1.12,-0.23,267.0,,,1.21,1.4,-0.32,12.2,1.0,q1_q16_tce,6409.0,184.0,-217.0,4.523,0.039,-0.294,0.887,0.345,-0.072,295.66922,43.654781,15.417,1,1,1.0
8522,8971044,K05592.01,,CANDIDATE,CANDIDATE,,0,0,0,0,482.51701,0.0201,-0.0201,276.2043,0.0284,-0.0284,0.0846,0.3641,-0.0844,14.791,0.961,-0.961,573.0,59.3,-59.3,2.3,0.75,-0.2,242.0,,,0.8,0.76,-0.21,10.3,1.0,q1_q16_tce,6168.0,158.0,-187.0,4.488,0.044,-0.243,0.96,0.312,-0.086,297.48312,45.291142,15.054,1,1,1.0
8555,9153246,K05627.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,243.954706,0.008913,-0.008913,221.2717,0.0185,-0.0185,0.1207,0.3985,-0.1207,2.562,0.742,-0.742,291.7,82.4,-82.4,1.35,0.54,-0.1,257.0,,,1.03,1.24,-0.23,5.2,1.0,q1_q16_tce,5578.0,161.0,-137.0,4.578,0.029,-0.263,0.794,0.321,-0.059,291.27625,45.568192,14.43,1,1,1.0
8568,9657636,K07219.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,542.52829,0.02291,-0.02291,278.392,0.0344,-0.0344,0.3252,0.1405,-0.325,11.06,1.7,-1.7,75.2,11.0,-11.0,1.07,0.34,-0.25,266.0,,,1.19,1.1,-0.56,11.2,1.0,q1_q17_dr24_tce,6099.0,159.0,-152.0,4.204,0.238,-0.238,1.212,0.386,-0.283,295.19278,46.37188,11.253,1,1,1.0
8586,10132908,K05767.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,386.59946,0.01255,-0.01255,221.2945,0.0236,-0.0236,0.2307,0.2537,-0.2306,3.305,0.76,-0.76,380.7,94.9,-94.9,1.89,0.7,-0.19,259.0,,,1.06,1.22,-0.34,5.8,1.0,q1_q16_tce,6137.0,212.0,-276.0,4.487,0.049,-0.269,0.963,0.354,-0.097,288.50931,47.120701,14.79,1,1,1.0
8609,12504353,K07537.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,498.68845,0.04338,-0.04338,556.5161,0.0295,-0.0295,0.1119,0.3643,-0.1119,17.88,1.5,-1.5,548.3,66.5,-66.5,2.44,1.21,-0.23,246.0,,,0.87,1.28,-0.24,9.4,1.0,q1_q17_dr24_tce,6184.0,149.0,-204.0,4.448,0.046,-0.046,1.038,0.517,-0.096,287.86331,51.488522,15.166,1,1,1.0
8660,2163226,K04933.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,452.10093,0.05407,-0.05407,460.4884,0.0507,-0.0507,0.1063,0.3973,-0.1063,12.69,4.2,-4.2,464.0,191.0,-191.0,2.08,0.8,-0.23,254.0,,,0.99,1.13,-0.31,6.2,1.0,q1_q16_tce,6276.0,181.0,-214.0,4.456,0.066,-0.281,0.956,0.37,-0.103,292.10245,37.56691,15.107,1,1,1.0
8663,4470888,K05065.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,523.36921,0.001343,-0.001343,185.174,0.00249,-0.00249,1.0046,0.3263,-0.0171,1.007,0.391,-0.391,9918.0,1844.0,-1844.0,17.45,6.71,-1.51,240.0,,,0.78,0.91,-0.21,8.4,1.0,q1_q16_tce,6397.0,191.0,-224.0,4.508,0.043,-0.287,0.913,0.351,-0.079,293.40259,39.567131,15.577,1,1,1.0
8668,6209225,K06676.01,,CANDIDATE,CANDIDATE,,0,0,0,0,439.21978,0.01354,-0.01354,523.3139,0.02,-0.02,0.2863,0.1998,-0.2862,9.392,0.601,-0.601,342.3,33.5,-33.5,1.81,0.62,-0.17,266.0,,,1.18,1.17,-0.32,10.3,1.0,q1_q17_dr24_tce,6553.0,161.0,-206.0,4.479,0.048,-0.048,0.962,0.331,-0.088,293.16168,41.538158,13.993,1,1,1.0
8698,10991389,K05850.01,,CANDIDATE,CANDIDATE,,0,0,0,0,303.226376,0.002461,-0.002461,344.05409,0.00785,-0.00785,0.1097,0.3787,-0.1096,1.802,0.144,-0.144,1464.0,170.0,-170.0,3.66,1.48,-0.38,274.0,,,1.33,1.61,-0.39,12.7,1.0,q1_q17_dr24_tce,5952.0,173.0,-194.0,4.469,0.057,-0.284,0.955,0.387,-0.098,298.29181,48.465691,14.897,1,1,1.0
8938,10341876,K08204.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,351.204993,0.006986,-0.006986,184.9276,0.0162,-0.0162,0.777,0.175,-0.523,22.414,0.693,-0.693,1257.9,65.8,-65.8,3.57,0.91,-0.5,258.0,,,1.04,0.79,-0.35,21.3,1.0,q1_q17_dr25_tce,5845.0,158.0,-175.0,4.435,0.12,-0.18,0.918,0.236,-0.127,292.75928,47.430401,15.506,1,1,1.0
8951,8703506,K07907.01,,FALSE POSITIVE,FALSE POSITIVE,0.019,0,1,0,0,352.710091,0.00774,-0.00774,251.1931,0.0151,-0.0151,0.329,0.133,-0.329,2.901,0.364,-0.364,1658.0,212.0,-212.0,3.75,1.19,-0.4,261.0,,,1.09,1.05,-0.34,9.6,1.0,q1_q17_dr25_tce,6112.0,192.0,-234.0,4.513,0.052,-0.221,0.908,0.287,-0.096,296.82361,44.855309,15.672,1,1,1.0
8969,5305225,K08100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,322.50741,0.02004,-0.02004,350.3646,0.0409,-0.0409,0.912,0.004,-0.64,20.688,0.992,-0.992,349.5,28.4,-28.4,2.11,0.58,-0.25,257.0,,,1.03,0.82,-0.32,13.7,1.0,q1_q17_dr25_tce,5708.0,152.0,-169.0,4.465,0.078,-0.182,0.933,0.254,-0.109,298.89359,40.437752,14.013,1,1,1.0
8970,5598216,K08101.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,373.8716,0.03763,-0.03763,186.6688,0.0494,-0.0494,0.246,0.223,-0.246,16.78,3.1,-3.1,382.7,42.6,-42.6,2.19,0.62,-0.55,279.0,,,1.44,1.18,-0.72,10.3,2.0,q1_q17_dr25_tce,5846.0,158.0,-158.0,4.258,0.276,-0.184,1.116,0.314,-0.283,283.56866,40.865761,13.683,1,1,1.0
8988,3235282,K07649.01,,FALSE POSITIVE,FALSE POSITIVE,0.011,1,0,0,0,494.165759,0.008792,-0.008792,472.0427,0.013,-0.013,0.41,0.073,-0.41,2.239,0.477,-0.477,1440.0,246.0,-246.0,4.5,1.27,-0.54,265.0,,,1.17,0.98,-0.39,7.4,1.0,q1_q17_dr25_tce,6392.0,179.0,-224.0,4.399,0.06,-0.18,1.162,0.327,-0.14,291.51395,38.365471,15.404,1,1,1.0
9001,10331279,K08000.01,,CANDIDATE,CANDIDATE,0.975,0,0,0,0,225.48805,0.01866,-0.01866,224.2023,0.0772,-0.0772,0.817,0.024,-0.568,19.46,2.3,-2.3,379.9,42.1,-42.1,1.7,0.43,-0.14,267.0,,,1.2,0.9,-0.3,11.6,1.0,q1_q17_dr25_tce,5663.0,169.0,-152.0,4.579,0.04,-0.16,0.782,0.194,-0.065,288.27457,47.495781,15.306,1,1,1.0
9002,10338529,K08002.01,,FALSE POSITIVE,FALSE POSITIVE,0.087,1,0,0,0,366.74866,0.01903,-0.01903,308.3136,0.0376,-0.0376,0.663,0.284,-0.439,12.446,0.874,-0.874,419.1,54.9,-54.9,2.35,0.75,-0.38,281.0,,,1.48,1.44,-0.57,9.1,1.0,q1_q17_dr25_tce,6136.0,190.0,-212.0,4.368,0.108,-0.201,1.087,0.347,-0.174,291.46838,47.4674,15.216,1,1,1.0
9005,5709226,K08104.01,,FALSE POSITIVE,FALSE POSITIVE,0.05,1,0,0,0,317.99484,0.01131,-0.01131,393.0306,0.0212,-0.0212,0.405,0.042,-0.405,7.28,1.1,-1.1,719.0,118.0,-118.0,2.22,0.58,-0.2,241.0,,,0.79,0.64,-0.2,8.4,1.0,q1_q17_dr25_tce,5665.0,169.0,-169.0,4.568,0.031,-0.178,0.82,0.216,-0.072,292.96835,40.954239,15.181,1,1,1.0
9007,5791705,K08106.01,,FALSE POSITIVE,FALSE POSITIVE,0.217,1,0,0,0,614.39054,0.01691,-0.01691,332.5045,0.0208,-0.0208,0.11,0.356,-0.11,9.312,0.856,-0.856,289.1,34.3,-34.3,2.43,0.45,-0.44,269.0,,,1.24,0.58,-0.45,10.2,1.0,q1_q17_dr25_tce,6228.0,74.0,-80.0,4.193,0.149,-0.122,1.427,0.262,-0.262,292.06931,41.042858,13.541,1,1,1.0
9012,10664150,K08213.01,,FALSE POSITIVE,FALSE POSITIVE,0.129,1,0,0,0,370.2402,0.0205,-0.0205,307.3322,0.0289,-0.0289,1.239,7.056,-0.341,31.46,2.2,-2.2,1272.6,76.7,-76.7,29.24,9.23,-3.09,270.0,,,1.26,1.17,-0.39,20.5,1.0,q1_q17_dr25_tce,6296.0,169.0,-226.0,4.481,0.052,-0.208,0.966,0.305,-0.102,291.29425,47.944511,15.59,1,1,1.0
9024,3644631,K07659.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,358.96247,0.03624,-0.03624,295.9933,0.0583,-0.0583,0.424,0.026,-0.424,23.49,2.0,-2.0,670.8,67.0,-67.0,2.37,0.72,-0.23,242.0,,,0.81,0.73,-0.23,12.1,1.0,q1_q17_dr25_tce,5743.0,156.0,-190.0,4.527,0.048,-0.204,0.904,0.275,-0.086,291.19559,38.788078,15.389,1,1,1.0
9025,3644738,K07660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,358.96844,0.02922,-0.02922,295.8289,0.0473,-0.0473,0.151,0.302,-0.151,21.71,1.4,-1.4,807.8,70.4,-70.4,2.7,0.7,-0.3,263.0,,,1.13,0.86,-0.35,13.3,1.0,q1_q17_dr25_tce,6117.0,170.0,-212.0,4.496,0.046,-0.184,0.947,0.244,-0.104,291.2276,38.771351,15.36,1,1,1.0
9048,11449696,K08224.01,,FALSE POSITIVE,FALSE POSITIVE,0.027,1,0,0,0,371.21205,0.02212,-0.02212,307.6693,0.0542,-0.0542,0.357,0.116,-0.357,19.95,1.6,-1.6,719.9,68.1,-68.1,2.55,0.81,-0.28,259.0,,,1.07,1.01,-0.35,12.9,1.0,q1_q17_dr25_tce,6106.0,191.0,-233.0,4.497,0.054,-0.216,0.94,0.295,-0.105,288.81409,49.35561,15.402,1,1,1.0
9058,4472143,K07696.01,,FALSE POSITIVE,FALSE POSITIVE,0.044,1,0,0,0,472.071079,0.006206,-0.006206,310.7718,0.012,-0.012,0.388,0.075,-0.388,5.759,0.648,-0.648,252.6,53.5,-53.5,2.01,0.17,-0.08,268.0,,,1.22,0.3,-0.14,6.4,1.0,q1_q17_dr25_tce,6186.0,83.0,-74.0,4.358,0.02,-0.064,1.253,0.109,-0.047,293.72528,39.511971,14.002,1,1,1.0
9075,6516529,K08123.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,1,0,0,0,379.42818,0.04297,-0.04297,358.9906,0.0345,-0.0345,0.006,0.424,-0.006,11.24,1.3,-1.3,403.9,43.8,-43.8,1.89,0.59,-0.19,252.0,,,0.95,0.86,-0.27,11.1,1.0,q1_q17_dr25_tce,5947.0,160.0,-178.0,4.487,0.054,-0.216,0.945,0.294,-0.098,289.98419,41.918591,13.782,1,1,1.0
9076,11501492,K08226.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,371.90464,0.02426,-0.02426,308.9957,0.0387,-0.0387,0.922,0.007,-0.646,25.36,1.3,-1.3,519.1,40.7,-40.7,2.88,0.94,-0.31,271.0,,,1.28,1.27,-0.41,14.4,1.0,q1_q17_dr25_tce,6164.0,193.0,-236.0,4.446,0.056,-0.21,1.045,0.341,-0.114,288.72406,49.466091,15.155,1,1,1.0
9079,11760931,K08229.01,,FALSE POSITIVE,FALSE POSITIVE,0.096,1,0,0,0,397.72733,0.02776,-0.02776,264.7499,0.0573,-0.0573,0.013,0.438,-0.013,11.683,0.955,-0.955,232.8,30.3,-30.3,1.48,0.46,-0.15,253.0,,,0.97,0.89,-0.29,9.0,1.0,q1_q17_dr25_tce,6032.0,180.0,-198.0,4.485,0.05,-0.213,0.973,0.3,-0.1,290.60349,49.99242,14.209,1,1,1.0
9087,4742188,K07703.01,,CANDIDATE,CANDIDATE,0.255,0,0,0,0,413.51856,0.01904,-0.01904,374.3587,0.0287,-0.0287,0.019,0.451,-0.019,10.395,1.0,-1.0,391.1,59.3,-59.3,1.96,0.61,-0.22,254.0,,,0.98,0.92,-0.3,7.9,1.0,q1_q17_dr25_tce,6031.0,180.0,-198.0,4.45,0.07,-0.21,0.992,0.311,-0.111,290.38721,39.829941,15.106,1,1,1.0
9091,7747835,K08143.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,373.74691,0.02036,-0.02036,259.9281,0.0359,-0.0359,0.834,0.117,-0.586,28.37,1.1,-1.1,622.3,43.6,-43.6,2.65,0.9,-0.28,260.0,,,1.08,1.09,-0.34,16.2,1.0,q1_q17_dr25_tce,6131.0,182.0,-219.0,4.497,0.056,-0.224,0.945,0.321,-0.1,290.02124,43.402161,15.193,1,1,1.0
9106,6600492,K08125.01,,FALSE POSITIVE,FALSE POSITIVE,0.027,1,0,0,0,312.61007,0.01167,-0.01167,325.3776,0.0275,-0.0275,0.601,0.003,-0.5,14.85,1.1,-1.1,438.7,42.1,-42.1,2.01,0.48,-0.19,258.0,,,1.05,0.71,-0.29,11.9,1.0,q1_q17_dr25_tce,5818.0,140.0,-175.0,4.523,0.042,-0.168,0.925,0.217,-0.087,290.08203,42.071129,14.728,1,1,1.0
9114,12252732,K08236.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,1,0,0,0,595.78152,0.03389,-0.03389,363.7685,0.0325,-0.0325,0.164,0.283,-0.164,15.97,1.2,-1.2,84.9,9.5,-9.5,1.18,0.24,-0.34,245.0,,,0.85,0.53,-0.46,10.6,1.0,q1_q17_dr25_tce,5618.0,154.0,-126.0,4.155,0.286,-0.132,1.288,0.271,-0.372,288.19321,50.921619,11.446,1,1,1.0
9123,5305399,K07725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,322.48381,0.0126,-0.0126,189.1585,0.0224,-0.0224,0.938,0.023,-0.608,22.99,1.7,-1.7,1023.4,44.2,-44.2,3.5,1.07,-0.36,259.0,,,1.06,0.96,-0.3,27.0,1.0,q1_q17_dr25_tce,5968.0,161.0,-179.0,4.534,0.039,-0.221,0.881,0.271,-0.09,298.93066,40.419102,14.76,1,1,1.0
9131,9839062,K07968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,424.623345,0.002303,-0.002303,218.25955,0.00474,-0.00474,0.819,0.027,-0.043,9.666,0.273,-0.273,5132.1,98.2,-98.2,8.13,2.68,-0.88,265.0,,,1.17,1.12,-0.38,60.2,1.0,q1_q17_dr25_tce,6339.0,176.0,-242.0,4.454,0.056,-0.224,1.017,0.334,-0.111,295.06592,46.686432,15.513,1,1,1.0
9148,7282872,K08137.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,1,0,0,0,402.41511,0.01152,-0.01152,512.3896,0.0172,-0.0172,0.281,0.172,-0.281,5.156,0.368,-0.368,780.6,76.9,-76.9,2.52,0.78,-0.2,253.0,,,0.96,0.88,-0.23,9.5,1.0,q1_q17_dr25_tce,6251.0,169.0,-187.0,4.53,0.039,-0.221,0.889,0.277,-0.069,292.04956,42.870251,12.987,1,1,1.0
9149,7340624,K08138.01,,FALSE POSITIVE,FALSE POSITIVE,0.03,1,0,0,0,369.28177,0.02512,-0.02512,233.4368,0.0403,-0.0403,1.297,6.745,-0.139,26.96,2.8,-2.8,1017.7,97.1,-97.1,34.25,10.7,-3.57,250.0,,,0.93,0.84,-0.28,13.0,1.0,q1_q17_dr25_tce,5900.0,158.0,-193.0,4.509,0.039,-0.221,0.951,0.297,-0.099,283.32138,42.939289,15.478,1,1,1.0
9152,3629119,K08242.01,,CANDIDATE,CANDIDATE,0.175,0,0,0,0,331.55459,0.01384,-0.01384,237.2754,0.0361,-0.0361,0.001,0.453,-0.001,5.35,1.3,-1.3,288.7,48.2,-48.2,1.36,0.32,-0.11,240.0,,,0.78,0.56,-0.19,6.7,1.0,q1_q17_dr25_tce,5762.0,155.0,-155.0,4.576,0.04,-0.16,0.801,0.193,-0.064,286.04395,38.708801,14.066,1,1,1.0
9177,9757613,K00250.04,Kepler-26 e,CONFIRMED,CANDIDATE,0.965,0,0,0,0,46.82767725,9.794e-05,-9.794e-05,136.74468,0.00179,-0.00179,0.393,0.027,-0.393,1.9033,0.0569,-0.0569,1537.7,52.9,-52.9,2.13,0.12,-0.16,276.0,,,1.37,0.28,-0.3,32.4,3.0,q1_q17_dr25_tce,3879.0,77.0,-85.0,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473,1,1,1.0
9196,4569942,K08248.01,,FALSE POSITIVE,FALSE POSITIVE,0.159,1,0,0,0,267.911652,0.006065,-0.006065,160.2278,0.0184,-0.0184,0.016,0.449,-0.016,4.124,0.554,-0.554,695.0,120.0,-120.0,2.38,0.61,-0.37,257.0,,,1.03,0.82,-0.39,7.7,1.0,q1_q17_dr25_tce,5291.0,185.0,-185.0,4.423,0.136,-0.221,0.926,0.234,-0.144,293.94141,39.642658,15.204,1,1,1.0
9208,6113752,K07763.01,,FALSE POSITIVE,FALSE POSITIVE,0.198,1,0,0,0,406.45737,0.01564,-0.01564,230.8834,0.0347,-0.0347,0.428,0.034,-0.428,9.554,0.551,-0.551,284.2,25.9,-25.9,1.96,0.66,-0.26,278.0,,,1.42,1.36,-0.49,12.7,1.0,q1_q17_dr25_tce,6217.0,149.0,-204.0,4.364,0.09,-0.21,1.141,0.384,-0.153,288.62289,41.44548,13.079,1,1,1.0
9222,10604335,K01298.02,Kepler-283 c,CONFIRMED,FALSE POSITIVE,0.0,0,1,0,0,92.7495777,0.0006942,-0.0006942,173.27975,0.00543,-0.00543,0.019,0.422,-0.019,5.506,0.191,-0.191,1105.1,65.1,-65.1,1.87,0.08,-0.1,240.0,,,0.78,0.15,-0.14,18.0,2.0,q1_q17_dr25_tce,4141.0,83.0,-91.0,4.684,0.022,-0.025,0.582,0.027,-0.03,293.61371,47.839001,15.847,1,1,1.0
9236,7900114,K08148.01,,FALSE POSITIVE,FALSE POSITIVE,0.097,1,0,0,0,303.91225,0.01776,-0.01776,277.1238,0.0558,-0.0558,0.504,0.004,-0.464,15.37,1.3,-1.3,479.5,42.7,-42.7,1.97,0.42,-0.18,242.0,,,0.81,0.52,-0.22,12.4,1.0,q1_q17_dr25_tce,5412.0,164.0,-164.0,4.513,0.05,-0.15,0.887,0.187,-0.08,294.85776,43.677929,15.264,1,1,1.0
9237,7936194,K08149.01,,FALSE POSITIVE,FALSE POSITIVE,0.223,1,0,0,0,536.52197,0.01198,-0.01198,379.6146,0.0113,-0.0113,0.14,0.325,-0.14,4.458,0.593,-0.593,293.9,37.8,-37.8,3.0,0.77,-1.54,273.0,,,1.31,1.04,-1.03,9.7,1.0,q1_q17_dr25_tce,5335.0,176.0,-128.0,3.973,0.48,-0.16,1.794,0.461,-0.922,280.33868,43.706039,12.101,1,1,1.0
9238,5468555,K08255.01,,FALSE POSITIVE,FALSE POSITIVE,0.106,1,0,0,0,539.214259,0.009876,-0.009876,439.5039,0.0133,-0.0133,0.001,0.438,-0.001,3.464,0.407,-0.407,300.6,47.1,-47.1,2.04,0.68,-0.28,265.0,,,1.17,1.09,-0.42,7.8,1.0,q1_q17_dr25_tce,6469.0,155.0,-214.0,4.359,0.072,-0.203,1.171,0.384,-0.165,296.98615,40.67511,13.803,1,1,1.0
9242,5956171,K08259.01,,CANDIDATE,CANDIDATE,0.311,0,0,0,0,402.27493,0.02267,-0.02267,369.6734,0.0361,-0.0361,0.668,0.061,-0.479,15.67,1.6,-1.6,294.5,34.2,-34.2,1.73,0.52,-0.18,262.0,,,1.11,1.0,-0.34,11.1,1.0,q1_q17_dr25_tce,6299.0,170.0,-226.0,4.486,0.054,-0.216,0.95,0.29,-0.097,290.4519,41.22551,14.619,1,1,1.0
9256,5872139,K08110.01,,FALSE POSITIVE,FALSE POSITIVE,0.043,1,0,0,0,375.17737,0.01661,-0.01661,260.4516,0.0341,-0.0341,0.405,0.055,-0.405,20.52,1.2,-1.2,1230.0,105.0,-105.0,3.64,1.15,-0.38,264.0,,,1.15,1.11,-0.38,13.7,1.0,q1_q17_dr25_tce,6089.0,193.0,-257.0,4.468,0.052,-0.208,1.024,0.324,-0.108,290.42435,41.183498,15.92,1,1,1.0
9268,9392016,K07935.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,350.65158,0.01298,-0.01298,208.7904,0.0241,-0.0241,0.004,0.446,-0.004,7.976,0.905,-0.905,248.1,34.1,-34.1,1.31,0.35,-0.11,243.0,,,0.83,0.65,-0.21,8.2,1.0,q1_q17_dr25_tce,5882.0,158.0,-158.0,4.56,0.044,-0.187,0.833,0.223,-0.074,285.71143,45.920658,14.375,1,1,1.0
9272,11296205,K08048.01,,CANDIDATE,CANDIDATE,0.334,0,0,0,0,379.67276,0.02319,-0.02319,445.9701,0.0232,-0.0232,0.302,0.153,-0.302,9.662,0.866,-0.866,253.9,38.6,-38.6,1.33,0.36,-0.11,247.0,,,0.88,0.7,-0.23,7.9,1.0,q1_q17_dr25_tce,6156.0,167.0,-186.0,4.563,0.035,-0.196,0.824,0.22,-0.073,291.45468,49.043289,14.44,1,1,1.0
9273,11348086,K08049.01,,FALSE POSITIVE,FALSE POSITIVE,0.176,1,0,0,0,391.420272,0.007121,-0.007121,470.44301,0.00949,-0.00949,0.797,0.165,-0.552,3.84,0.387,-0.387,236.7,28.7,-28.7,1.61,0.33,-0.17,256.0,,,1.01,0.61,-0.29,10.3,1.0,q1_q17_dr25_tce,6032.0,163.0,-163.0,4.46,0.074,-0.147,0.949,0.191,-0.103,290.57971,49.18998,12.879,1,1,1.0
9280,8226720,K08154.01,,FALSE POSITIVE,FALSE POSITIVE,0.036,1,0,0,0,391.33068,0.01716,-0.01716,186.7266,0.0241,-0.0241,0.508,0.016,-0.461,12.37,1.1,-1.1,277.2,31.5,-31.5,1.68,0.48,-0.17,274.0,,,1.33,1.1,-0.39,10.3,1.0,q1_q17_dr25_tce,6428.0,160.0,-208.0,4.457,0.065,-0.195,0.977,0.28,-0.1,289.4827,44.17889,14.056,1,1,1.0
9288,6681618,K08265.01,,FALSE POSITIVE,FALSE POSITIVE,0.128,1,0,0,0,364.42189,0.01675,-0.01675,303.9267,0.0258,-0.0258,1.276,70.08,-1.775,38.14,1.9,-1.9,2498.0,112.0,-112.0,36.37,10.96,-3.67,264.0,,,1.14,1.05,-0.35,28.5,1.0,q1_q17_dr25_tce,6047.0,190.0,-232.0,4.47,0.052,-0.208,1.002,0.302,-0.101,288.77316,42.137081,15.975,1,1,1.0
9324,8618147,K08160.01,,FALSE POSITIVE,FALSE POSITIVE,0.077,1,0,0,0,345.128277,0.009529,-0.009529,218.662,0.0188,-0.0188,0.175,0.261,-0.174,15.925,0.578,-0.578,324.4,32.8,-32.8,1.94,0.61,-0.2,282.0,,,1.5,1.38,-0.46,11.4,1.0,q1_q17_dr25_tce,6214.0,174.0,-217.0,4.442,0.052,-0.208,1.076,0.335,-0.112,289.29507,44.71656,14.495,1,1,1.0
9326,8683144,K08162.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,267.970682,0.009748,-0.009748,267.9789,0.0317,-0.0317,0.008,0.442,-0.008,11.48,1.4,-1.4,357.7,39.3,-39.3,1.7,0.52,-0.18,280.0,,,1.45,1.31,-0.42,10.4,1.0,q1_q17_dr25_tce,6008.0,163.0,-181.0,4.519,0.052,-0.208,0.897,0.277,-0.092,289.48599,44.886089,14.077,1,1,1.0
9329,7832787,K08270.01,,CANDIDATE,CANDIDATE,0.578,0,0,0,0,338.00692,0.0124,-0.0124,262.4,0.0248,-0.0248,0.184,0.246,-0.184,16.745,0.675,-0.675,544.3,41.1,-41.1,2.09,0.6,-0.21,249.0,,,0.91,0.77,-0.25,15.3,1.0,q1_q17_dr25_tce,5741.0,153.0,-170.0,4.502,0.062,-0.188,0.898,0.26,-0.087,295.22299,43.590439,15.023,1,1,1.0
9331,8022520,K08272.01,,CANDIDATE,CANDIDATE,0.12,0,0,0,0,432.42787,0.03739,-0.03739,361.4078,0.0394,-0.0394,0.716,0.277,-0.491,19.63,3.4,-3.4,110.3,70.4,-70.4,1.14,0.37,-0.13,259.0,,,1.07,1.04,-0.32,6.0,1.0,q1_q17_dr25_tce,6263.0,169.0,-188.0,4.46,0.054,-0.216,1.009,0.335,-0.112,289.66574,43.879459,13.814,1,1,1.0
9351,8740744,K08164.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,417.829033,0.001591,-0.001591,138.8786,0.0226,-0.0226,0.279,0.158,-0.279,15.05,1.0,-1.0,500.8,56.4,-56.4,2.19,0.72,-0.24,248.0,,,0.9,0.89,-0.28,8.9,1.0,q1_q17_dr25_tce,6018.0,190.0,-211.0,4.485,0.056,-0.224,0.975,0.318,-0.106,285.94116,44.994148,15.499,1,1,1.0
9370,8743244,K08166.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,346.31688,0.01771,-0.01771,247.1069,0.0406,-0.0406,0.954,6.866,-0.033,21.92,1.5,-1.5,1435.0,101.0,-101.0,5.21,1.64,-0.7,278.0,,,1.42,1.35,-0.5,17.0,1.0,q1_q17_dr25_tce,6060.0,191.0,-212.0,4.408,0.087,-0.203,1.068,0.337,-0.144,287.33807,44.918709,15.386,1,1,1.0
